Data\Ora TX;Macchina;Tipo;Risultati;Data\Ora RX;Quota;# PLC;# UDC;Cella;Destinazione;Inizio;Fine;Quota inizio;Data\Ora inizio;Distanza;Durata;Direzione;Stato logico;Indice;Num. missioni;Note;Livello Batteria Tx;Livello Batteria Rx;Valore encoder Tx;Peso UDC
27/05/2022 10:45;Shuttle1;(60) Posizionamento con catene;(21) OK silent warning;27/05/2022 10:45;248012;550;BECIWMS0587;L4-C11-R - WH1 (N 103);248015;226461;252636;248012;27/05/2022 10:45;3;00:00:06;Avanti;TGLS_202;1;1;;100;100;248012;0
27/05/2022 10:45;Satellite1;(91) Disabilita batteria;(1) OK;27/05/2022 10:45;5900610;0;;Shuttle1;5900610;5900010;5901210;5900610;27/05/2022 10:45;0;00:00:02; ;Unknown;1;1;;99;99;5900610;0
27/05/2022 10:45;Shuttle1;(30) Spostamento;(1) OK;27/05/2022 10:45;248012;550;BECIWMS0587;L4-C11-R - WH1 (N 103);248015;226461;252636;230062;27/05/2022 10:45;17953;00:00:13;Avanti;TGLS_202;2;2;;100;100;89052;0
27/05/2022 10:45;Shuttle1;(50) Uscita;(1) OK;27/05/2022 10:45;230062;550;BECIWMS0587;Lift1;89050;85490;89790;89052;27/05/2022 10:45;2;00:00:09;Avanti;TGLS_202;1;2;;100;100;89052;0
27/05/2022 10:45;Shuttle1;(10) Prelievo con catena;(1) OK;27/05/2022 10:45;89052;550;BECIWMS0587;Lift1;89050;85490;89790;89052;27/05/2022 10:45;2;00:00:09;Avanti;TGLS_201;2;2;;99;100;89052;0
27/05/2022 10:45;Shuttle1;(91) Disabilita batteria;(1) OK;27/05/2022 10:45;89052;0;;Lift1;89050;85490;89790;89052;27/05/2022 10:45;2;00:00:03; ;Unknown;1;2;;99;99;89052;0
27/05/2022 10:44;Shuttle1;(92) Abilita batteria;(1) OK;27/05/2022 10:44;89052;0;;Lift1;89050;85490;89790;89052;27/05/2022 10:44;2;00:00:02; ;Unknown;1;1;;99;99;89052;0
27/05/2022 10:44;Shuttle1;(20) Deposito con catena;(1) OK;27/05/2022 10:44;89052;543;BECIWMS0581;Lift1;89050;85490;89790;89052;27/05/2022 10:44;2;00:00:06;Avanti;TGLS_202;1;1;;99;99;89052;0
27/05/2022 10:44;Shuttle2;(92) Abilita batteria;(1) OK;27/05/2022 10:44;84257;0;;Lift2;84254;80700;85000;84257;27/05/2022 10:44;3;00:00:01; ;Unknown;1;1;;99;99;84257;0
27/05/2022 10:44;Shuttle1;(40) Ingresso;(21) OK silent warning;27/05/2022 10:44;89052;543;BECIWMS0581;Lift1;89050;85490;89790;103648;27/05/2022 10:44;14598;00:00:25;Indietro;TGLS_202;1;1;;100;99;103648;0
27/05/2022 10:44;Shuttle2;(20) Deposito con catena;(1) OK;27/05/2022 10:44;84257;487;BECIWMS0526;Lift2;84254;80700;85000;84257;27/05/2022 10:44;3;00:00:08;Indietro;TGLS_202;1;1;;99;99;84257;0
27/05/2022 10:43;Shuttle1;(30) Spostamento;(21) OK silent warning;27/05/2022 10:44;103648;0;;;103646;100031;126191;108958;27/05/2022 10:43;5312;00:00:17;Indietro;TGLS_202;1;1;;100;100;108958;0
27/05/2022 10:43;Shuttle2;(40) Ingresso;(21) OK silent warning;27/05/2022 10:44;84257;487;BECIWMS0526;Lift2;84254;80700;85000;329879;27/05/2022 10:43;245625;00:00:19;Indietro;TGLS_202;1;1;;99;99;329879;0
27/05/2022 10:43;Shuttle2;(30) Spostamento;(21) OK silent warning;27/05/2022 10:43;329879;0;;;329877;326268;352429;330159;27/05/2022 10:43;282;00:00:09;Indietro;TGLS_202;1;1;;99;99;330159;0
27/05/2022 10:43;Satellite2;(92) Abilita batteria;(1) OK;27/05/2022 10:43;5901840;0;;Shuttle2;5901842;5901242;5902442;5901840;27/05/2022 10:43;2;00:00:01; ;Unknown;7;7;;100;100;5901840;0
27/05/2022 10:43;Satellite2;(20) Deposito;(1) OK;27/05/2022 10:43;5901840;487;BECIWMS0526;Shuttle2;5901842;5901242;5902442;5901840;27/05/2022 10:43;2;00:00:02; ;TGLS_203;6;7;;100;100;5901840;0
27/05/2022 10:43;Satellite2;(40) Ingresso;(1) OK;27/05/2022 10:43;5901840;487;BECIWMS0526;Shuttle2;5901842;5901242;5902442;1029746;27/05/2022 10:43;4872096;00:00:06;Indietro;TGLS_213;5;7;;100;100;5901840;0
27/05/2022 10:43;Satellite2;(30) Spostamento;(1) OK;27/05/2022 10:43;1029746;487;BECIWMS0526;L1-C01-R - WH2 (N 109);1029740;1029100;1039652;1031440;27/05/2022 10:43;1700;00:00:06;Indietro;TGLS_233;4;7;;100;100;5901840;0
27/05/2022 10:43;Satellite2;(10) Prelievo;(1) OK;27/05/2022 10:43;1031440;487;BECIWMS0526;L1-C01-R - WH2 (N 109);1031440;1029100;1039652;1031440;27/05/2022 10:43;0;00:00:02; ;TGLS_134;3;7;;100;100;5901840;0
27/05/2022 10:43;Satellite2;(30) Spostamento;(1) OK;27/05/2022 10:43;1031440;487;BECIWMS0526;L1-C01-R - WH2 (N 109);1031440;1029100;1039652;1029732;27/05/2022 10:43;1708;00:00:03;Avanti;TGLS_101;2;7;;100;100;5901840;0
27/05/2022 10:43;Satellite2;(50) Uscita;(1) OK;27/05/2022 10:43;1029732;0;;Shuttle2;5901842;5901242;5902442;5901840;27/05/2022 10:43;2;00:00:04;Avanti;TGLS_101;1;7;;100;100;5901840;0
27/05/2022 10:43;Satellite1;(92) Abilita batteria;(1) OK;27/05/2022 10:43;5900610;0;;Shuttle1;5900610;5900010;5901210;5900610;27/05/2022 10:43;0;00:00:00; ;Unknown;7;7;;100;100;5900609;0
27/05/2022 10:43;Satellite1;(20) Deposito;(1) OK;27/05/2022 10:43;5900610;543;BECIWMS0581;Shuttle1;5900610;5900010;5901210;5900610;27/05/2022 10:43;0;00:00:02; ;TGLS_203;6;7;;100;100;5900609;0
27/05/2022 10:43;Satellite1;(40) Ingresso;(1) OK;27/05/2022 10:43;5900610;543;BECIWMS0581;Shuttle1;5900610;5900010;5901210;1309637;27/05/2022 10:43;4590973;00:00:06;Indietro;TGLS_213;5;7;;100;100;5900609;0
27/05/2022 10:43;Satellite1;(30) Spostamento;(1) OK;27/05/2022 10:43;1309637;543;BECIWMS0581;L1-C04-R - WH1 (N 8);1309631;1309002;1329137;1326801;27/05/2022 10:43;17170;00:00:13;Indietro;TGLS_233;4;7;;100;100;5900609;0
27/05/2022 10:43;Satellite1;(10) Prelievo;(1) OK;27/05/2022 10:43;1326801;543;BECIWMS0581;L1-C04-R - WH1 (N 8);1326803;1309002;1329137;1326801;27/05/2022 10:43;2;00:00:01; ;TGLS_134;3;7;;100;100;5900609;0
27/05/2022 10:43;Satellite1;(30) Spostamento;(1) OK;27/05/2022 10:43;1326801;543;BECIWMS0581;L1-C04-R - WH1 (N 8);1326803;1309002;1329137;1309735;27/05/2022 10:43;17068;00:00:11;Avanti;TGLS_101;2;7;;100;100;5900609;0
27/05/2022 10:43;Satellite1;(50) Uscita;(1) OK;27/05/2022 10:43;1309735;0;;Shuttle1;5900610;5900010;5901210;5900609;27/05/2022 10:43;1;00:00:05;Avanti;TGLS_101;1;7;;100;100;5900609;0
27/05/2022 10:43;Satellite1;(91) Disabilita batteria;(1) OK;27/05/2022 10:43;5900609;0;;Shuttle1;5900610;5900010;5901210;5900609;27/05/2022 10:43;1;00:00:03; ;Unknown;1;1;;99;99;5900609;0
27/05/2022 10:42;Satellite2;(91) Disabilita batteria;(1) OK;27/05/2022 10:43;5901840;0;;Shuttle2;5901842;5901242;5902442;5901840;27/05/2022 10:42;2;00:00:02; ;Unknown;1;1;;99;99;5901840;0
27/05/2022 10:42;Shuttle1;(30) Spostamento;(1) OK;27/05/2022 10:43;108959;0;;L1-C04-R - WH1 (N 8);108958;100031;126191;103635;27/05/2022 10:43;5323;00:00:08;Avanti;TGLS_201;2;2;;100;100;89051;0
27/05/2022 10:42;Shuttle1;(50) Uscita;(1) OK;27/05/2022 10:43;103635;0;;Lift1;89050;85490;89790;89051;27/05/2022 10:42;1;00:00:07;Avanti;TGLS_201;1;2;;100;100;89051;0
27/05/2022 10:42;Shuttle2;(30) Spostamento;(21) OK silent warning;27/05/2022 10:43;330158;0;;L1-C01-R - WH2 (N 109);330158;326268;352429;329842;27/05/2022 10:43;316;00:00:09;Avanti;TGLS_201;2;2;;99;99;84258;0
27/05/2022 10:42;Shuttle2;(50) Uscita;(1) OK;27/05/2022 10:43;329842;0;;Lift2;84254;80700;85000;84258;27/05/2022 10:42;4;00:00:07;Avanti;TGLS_201;1;2;;99;99;84258;0
27/05/2022 10:42;Shuttle2;(20) Deposito con catena;(1) OK;27/05/2022 10:42;84258;340;BECIWMS0022;Lift2;84254;80700;85000;84258;27/05/2022 10:42;4;00:00:06;Indietro;TGLS_202;1;1;;99;99;84258;54
27/05/2022 10:42;Shuttle1;(20) Deposito con catena;(1) OK;27/05/2022 10:42;89051;657;BECIWMS0691;Lift1;89050;85490;89790;89052;27/05/2022 10:42;2;00:00:07;Avanti;TGLS_202;1;1;;100;100;89052;39
27/05/2022 10:42;Shuttle2;(40) Ingresso;(21) OK silent warning;27/05/2022 10:42;84258;0;;Lift2;84254;80700;85000;329883;27/05/2022 10:42;245629;00:00:18;Indietro;TGLS_202;2;2;;99;99;340214;0
27/05/2022 10:42;Shuttle2;(30) Spostamento;(1) OK;27/05/2022 10:42;329883;0;;;329877;326268;352429;340214;27/05/2022 10:42;10337;00:00:15;Indietro;TGLS_202;1;2;;99;99;340214;0
27/05/2022 10:42;Shuttle1;(40) Ingresso;(21) OK silent warning;27/05/2022 10:42;89052;0;;Lift1;89050;85490;89790;129856;27/05/2022 10:42;40806;00:00:23;Indietro;TGLS_202;2;2;;100;100;131815;0
27/05/2022 10:42;Shuttle1;(30) Spostamento;(1) OK;27/05/2022 10:42;129856;0;;;129850;126232;152404;131815;27/05/2022 10:42;1965;00:00:07;Indietro;TGLS_202;1;2;;100;100;131815;0
27/05/2022 10:41;Satellite1;(92) Abilita batteria;(1) OK;27/05/2022 10:42;5900609;0;;Shuttle1;5900610;5900010;5901210;5900609;27/05/2022 10:42;1;00:00:00; ;Unknown;5;5;;100;100;5900612;0
27/05/2022 10:41;Satellite1;(20) Deposito;(1) OK;27/05/2022 10:42;5900609;657;BECIWMS0691;Shuttle1;5900610;5900010;5901210;5900609;27/05/2022 10:42;1;00:00:02; ;TGLS_203;4;5;;100;100;5900612;39
27/05/2022 10:41;Satellite1;(40) Ingresso;(1) OK;27/05/2022 10:42;5900609;657;BECIWMS0691;Shuttle1;5900610;5900010;5901210;1148654;27/05/2022 10:41;4751956;00:00:06;Avanti;TGLS_213;3;5;;100;100;5900612;39
27/05/2022 10:41;Satellite1;(10) Prelievo;(1) OK;27/05/2022 10:41;1148654;657;BECIWMS0691;L2-C02-L - WH1 (N 32);1148657;1149297;1140451;1148654;27/05/2022 10:41;3;00:00:01; ;TGLS_125;2;5;;100;100;5900612;39
27/05/2022 10:41;Satellite1;(50) Uscita;(21) OK silent warning;27/05/2022 10:41;1148654;0;;Shuttle1;5900610;5900010;5901210;5900612;27/05/2022 10:41;2;00:00:07;Indietro;TGLS_101;1;5;;100;100;5900612;0
27/05/2022 10:41;Satellite2;(92) Abilita batteria;(1) OK;27/05/2022 10:42;5901840;0;;Shuttle2;5901842;5901242;5902442;5901840;27/05/2022 10:42;2;00:00:00; ;Unknown;7;7;;100;100;5901839;0
27/05/2022 10:41;Satellite2;(20) Deposito;(1) OK;27/05/2022 10:42;5901840;340;BECIWMS0022;Shuttle2;5901842;5901242;5902442;5901840;27/05/2022 10:42;2;00:00:02; ;TGLS_203;6;7;;100;100;5901839;54
27/05/2022 10:41;Satellite2;(40) Ingresso;(1) OK;27/05/2022 10:42;5901840;340;BECIWMS0022;Shuttle2;5901842;5901242;5902442;1628614;27/05/2022 10:42;4273228;00:00:04;Avanti;TGLS_213;5;7;;100;100;5901839;54
27/05/2022 10:41;Satellite2;(30) Spostamento;(1) OK;27/05/2022 10:42;1628614;340;BECIWMS0022;L1-C07-R - WH1 (N 14);1628620;1629247;1609100;1627143;27/05/2022 10:41;1477;00:00:04;Avanti;TGLS_213;4;7;;100;100;5901839;54
27/05/2022 10:41;Satellite2;(10) Prelievo;(1) OK;27/05/2022 10:41;1627143;340;BECIWMS0022;L1-C07-R - WH1 (N 14);1627143;1629247;1609100;1627143;27/05/2022 10:41;0;00:00:02; ;TGLS_125;3;7;;100;100;5901839;54
27/05/2022 10:41;Satellite2;(30) Spostamento;(1) OK;27/05/2022 10:41;1627143;340;BECIWMS0022;L1-C07-R - WH1 (N 14);1627143;1629247;1609100;1628604;27/05/2022 10:41;1461;00:00:03;Indietro;TGLS_101;2;7;;100;100;5901839;54
27/05/2022 10:41;Satellite2;(50) Uscita;(1) OK;27/05/2022 10:41;1628604;0;;Shuttle2;5901842;5901242;5902442;5901839;27/05/2022 10:41;3;00:00:04;Indietro;TGLS_101;1;7;;100;100;5901839;0
27/05/2022 10:41;Satellite1;(91) Disabilita batteria;(1) OK;27/05/2022 10:41;5900612;0;;Shuttle1;5900610;5900010;5901210;5900612;27/05/2022 10:41;2;00:00:03; ;Unknown;1;1;;100;100;5900612;0
27/05/2022 10:41;Satellite2;(91) Disabilita batteria;(1) OK;27/05/2022 10:41;5901839;0;;Shuttle2;5901842;5901242;5902442;5901839;27/05/2022 10:41;3;00:00:03; ;Unknown;1;1;;100;100;5901839;0
27/05/2022 10:41;Shuttle1;(30) Spostamento;(21) OK silent warning;27/05/2022 10:41;131815;0;;L2-C02-L - WH1 (N 32);131815;126232;152404;129845;27/05/2022 10:41;1970;00:00:07;Avanti;TGLS_201;3;3;;99;100;89047;0
27/05/2022 10:41;Shuttle1;(50) Uscita;(1) OK;27/05/2022 10:41;129845;0;;Lift1;89050;85490;89790;89047;27/05/2022 10:41;3;00:00:07;Avanti;TGLS_201;2;3;;99;100;89047;0
27/05/2022 10:41;Shuttle1;(91) Disabilita batteria;(1) OK;27/05/2022 10:41;89047;0;;Lift1;89050;85490;89790;89047;27/05/2022 10:41;3;00:00:02; ;Unknown;1;3;;99;99;89047;0
27/05/2022 10:41;Shuttle2;(30) Spostamento;(21) OK silent warning;27/05/2022 10:41;340215;0;;L1-C07-R - WH1 (N 14);340214;326268;352429;329839;27/05/2022 10:41;10375;00:00:12;Avanti;TGLS_201;3;3;;99;99;84251;0
27/05/2022 10:41;Shuttle2;(50) Uscita;(1) OK;27/05/2022 10:41;329839;0;;Lift2;84254;80700;85000;84251;27/05/2022 10:41;3;00:00:06;Avanti;TGLS_201;2;3;;99;99;84251;0
27/05/2022 10:41;Shuttle2;(91) Disabilita batteria;(1) OK;27/05/2022 10:41;84251;0;;Lift2;84254;80700;85000;84251;27/05/2022 10:41;3;00:00:02; ;Unknown;1;3;;99;99;84251;0
27/05/2022 10:38;Shuttle2;(92) Abilita batteria;(1) OK;27/05/2022 10:38;84251;0;;Lift2;84254;80700;85000;84250;27/05/2022 10:38;4;00:00:01; ;Unknown;3;3;;99;99;333510;0
27/05/2022 10:38;Shuttle2;(40) Ingresso;(1) OK;27/05/2022 10:38;84250;0;;Lift2;84254;80700;85000;329883;27/05/2022 10:38;245629;00:00:08;Indietro;TGLS_201;2;3;;99;99;333510;0
27/05/2022 10:38;Shuttle2;(30) Spostamento;(1) OK;27/05/2022 10:38;329883;0;;;329877;326268;352429;333510;27/05/2022 10:38;3633;00:00:08;Indietro;TGLS_201;1;3;;99;99;333510;0
27/05/2022 10:37;Shuttle1;(92) Abilita batteria;(1) OK;27/05/2022 10:37;89047;0;;Lift1;89050;85490;89790;89047;27/05/2022 10:37;3;00:00:00; ;Unknown;3;3;;98;98;110628;0
27/05/2022 10:37;Shuttle1;(40) Ingresso;(1) OK;27/05/2022 10:37;89047;0;;Lift1;89050;85490;89790;103651;27/05/2022 10:37;14601;00:00:09;Indietro;TGLS_201;2;3;;98;98;110628;0
27/05/2022 10:37;Shuttle1;(30) Spostamento;(1) OK;27/05/2022 10:37;103651;0;;;103646;100031;126191;110628;27/05/2022 10:37;6982;00:00:10;Indietro;TGLS_201;1;3;;98;98;110628;0
27/05/2022 10:37;Satellite2;(92) Abilita batteria;(1) OK;27/05/2022 10:37;5901839;0;;Shuttle2;5901842;5901242;5902442;5901839;27/05/2022 10:37;3;00:00:02; ;Unknown;1;1;;100;100;5901839;0
27/05/2022 10:36;Satellite2;(40) Ingresso;(1) OK;27/05/2022 10:37;5901839;0;;Shuttle2;5901842;5901242;5902442;1228413;27/05/2022 10:37;4673429;00:00:04;Avanti;TGLS_113;6;6;;100;100;5901839;0
27/05/2022 10:36;Satellite2;(30) Spostamento;(1) OK;27/05/2022 10:37;1228413;0;;L1-C03-L - WH2 (N 112);1228419;1229055;1221170;1222570;27/05/2022 10:37;5849;00:00:05;Avanti;TGLS_123;5;6;;100;100;5901839;0
27/05/2022 10:36;Satellite2;(20) Deposito;(1) OK;27/05/2022 10:37;1222570;344;BECIWMS0286;L1-C03-L - WH2 (N 112);1222570;1229055;1221170;1222570;27/05/2022 10:37;0;00:00:02; ;TGLS_223;4;6;;100;100;5901839;0
27/05/2022 10:36;Satellite2;(30) Spostamento;(1) OK;27/05/2022 10:37;1222570;344;BECIWMS0286;L1-C03-L - WH2 (N 112);1222570;1229055;1221170;1228430;27/05/2022 10:36;5860;00:00:09;Indietro;TGLS_213;3;6;;100;100;5901839;0
27/05/2022 10:36;Satellite2;(50) Uscita;(1) OK;27/05/2022 10:36;1228430;344;BECIWMS0286;Shuttle2;5901842;5901242;5902442;5901839;27/05/2022 10:36;3;00:00:03;Indietro;TGLS_203;2;6;;100;100;5901839;0
27/05/2022 10:36;Satellite2;(10) Prelievo;(1) OK;27/05/2022 10:36;5901839;344;BECIWMS0286;Shuttle2;5901842;5901242;5902442;5901839;27/05/2022 10:36;3;00:00:03; ;TGLS_107;1;6;;100;100;5901839;0
27/05/2022 10:36;Shuttle2;(60) Posizionamento con catene;(21) OK silent warning;27/05/2022 10:36;333510;344;BECIWMS0286;L1-C03-L - WH2 (N 112);333513;326268;352429;333510;27/05/2022 10:36;3;00:00:06;Indietro;TGLS_202;1;1;;99;99;333510;0
27/05/2022 10:36;Satellite1;(92) Abilita batteria;(1) OK;27/05/2022 10:36;5900612;0;;Shuttle1;5900610;5900010;5901210;5900612;27/05/2022 10:36;2;00:00:01; ;Unknown;1;1;;99;99;5900612;0
27/05/2022 10:36;Satellite2;(91) Disabilita batteria;(1) OK;27/05/2022 10:36;5901839;0;;Shuttle2;5901842;5901242;5902442;5901839;27/05/2022 10:36;3;00:00:03; ;Unknown;1;1;;100;100;5901839;0
27/05/2022 10:36;Shuttle2;(30) Spostamento;(21) OK silent warning;27/05/2022 10:36;333510;344;BECIWMS0286;L1-C03-L - WH2 (N 112);333513;326268;352429;329843;27/05/2022 10:36;3670;00:00:10;Avanti;TGLS_202;2;2;;99;99;84253;0
27/05/2022 10:36;Shuttle2;(50) Uscita;(1) OK;27/05/2022 10:36;329843;344;BECIWMS0286;Lift2;84254;80700;85000;84253;27/05/2022 10:36;1;00:00:09;Avanti;TGLS_202;1;2;;99;99;84253;0
27/05/2022 10:36;Satellite1;(40) Ingresso;(1) OK;27/05/2022 10:36;5900612;0;;Shuttle1;5900610;5900010;5901210;1409805;27/05/2022 10:36;4490805;00:00:05;Indietro;TGLS_113;6;6;;99;99;5900611;0
27/05/2022 10:36;Satellite1;(30) Spostamento;(1) OK;27/05/2022 10:36;1409805;0;;L1-C05-R - WH1 (N 10);1409799;1409162;1429317;1411643;27/05/2022 10:36;1844;00:00:05;Indietro;TGLS_133;5;6;;99;99;5900611;0
27/05/2022 10:36;Satellite1;(20) Deposito;(1) OK;27/05/2022 10:36;1411643;305;BECIWMS0240;L1-C05-R - WH1 (N 10);1411644;1409162;1429317;1411643;27/05/2022 10:36;1;00:00:01; ;TGLS_233;4;6;;99;99;5900611;0
27/05/2022 10:36;Satellite1;(30) Spostamento;(1) OK;27/05/2022 10:36;1411643;305;BECIWMS0240;L1-C05-R - WH1 (N 10);1411644;1409162;1429317;1409791;27/05/2022 10:36;1853;00:00:05;Avanti;TGLS_213;3;6;;99;99;5900611;0
27/05/2022 10:36;Satellite1;(50) Uscita;(1) OK;27/05/2022 10:36;1409791;305;BECIWMS0240;Shuttle1;5900610;5900010;5901210;5900611;27/05/2022 10:36;1;00:00:03;Avanti;TGLS_203;2;6;;99;99;5900611;0
27/05/2022 10:36;Satellite1;(10) Prelievo;(1) OK;27/05/2022 10:36;5900611;305;BECIWMS0240;Shuttle1;5900610;5900010;5901210;5900611;27/05/2022 10:36;1;00:00:03; ;TGLS_107;1;6;;99;99;5900611;0
27/05/2022 10:36;Shuttle2;(10) Prelievo con catena;(1) OK;27/05/2022 10:36;84253;344;BECIWMS0286;Lift2;84254;80700;85000;84253;27/05/2022 10:36;1;00:00:09;Indietro;TGLS_201;2;2;;99;99;84253;0
27/05/2022 10:36;Shuttle2;(91) Disabilita batteria;(1) OK;27/05/2022 10:36;84253;0;;Lift2;84254;80700;85000;84253;27/05/2022 10:36;1;00:00:03; ;Unknown;1;2;;99;99;84253;0
27/05/2022 10:36;Shuttle1;(60) Posizionamento con catene;(21) OK silent warning;27/05/2022 10:36;110627;305;BECIWMS0240;L1-C05-R - WH1 (N 10);110629;100031;126191;110627;27/05/2022 10:36;2;00:00:05;Avanti;TGLS_202;1;1;;98;98;110627;0
27/05/2022 10:35;Satellite1;(91) Disabilita batteria;(1) OK;27/05/2022 10:35;5900611;0;;Shuttle1;5900610;5900010;5901210;5900611;27/05/2022 10:35;1;00:00:02; ;Unknown;1;1;;99;99;5900611;0
27/05/2022 10:35;Shuttle1;(30) Spostamento;(21) OK silent warning;27/05/2022 10:35;110627;305;BECIWMS0240;L1-C05-R - WH1 (N 10);110629;100031;126191;103635;27/05/2022 10:35;6994;00:00:16;Avanti;TGLS_202;2;2;;98;98;89048;0
27/05/2022 10:35;Shuttle1;(50) Uscita;(1) OK;27/05/2022 10:35;103635;305;BECIWMS0240;Lift1;89050;85490;89790;89048;27/05/2022 10:35;2;00:00:09;Avanti;TGLS_202;1;2;;98;98;89048;0
27/05/2022 10:35;Shuttle1;(10) Prelievo con catena;(1) OK;27/05/2022 10:35;89048;305;BECIWMS0240;Lift1;89050;85490;89790;89049;27/05/2022 10:35;1;00:00:09;Avanti;TGLS_201;2;2;;98;98;89049;0
27/05/2022 10:35;Shuttle1;(91) Disabilita batteria;(1) OK;27/05/2022 10:35;89049;0;;Lift1;89050;85490;89790;89049;27/05/2022 10:35;1;00:00:03; ;Unknown;1;2;;98;98;89049;0
27/05/2022 10:34;Shuttle1;(92) Abilita batteria;(1) OK;27/05/2022 10:34;89048;0;;Lift1;89050;85490;89790;89047;27/05/2022 10:34;3;00:00:00; ;Unknown;3;3;;98;98;244216;0
27/05/2022 10:34;Shuttle1;(40) Ingresso;(1) OK;27/05/2022 10:34;89047;0;;Lift1;89050;85490;89790;230082;27/05/2022 10:34;141032;00:00:08;Indietro;TGLS_201;2;3;;98;98;244216;0
27/05/2022 10:34;Shuttle1;(30) Spostamento;(1) OK;27/05/2022 10:34;230082;0;;;230078;226461;252636;244216;27/05/2022 10:34;14138;00:00:10;Indietro;TGLS_201;1;3;;98;98;244216;0
27/05/2022 10:33;Satellite1;(92) Abilita batteria;(1) OK;27/05/2022 10:33;5900612;0;;Shuttle1;5900610;5900010;5901210;5900612;27/05/2022 10:33;2;00:00:01; ;Unknown;1;1;;99;99;5900612;0
27/05/2022 10:33;Shuttle2;(92) Abilita batteria;(1) OK;27/05/2022 10:33;84253;0;;Lift2;84254;80700;85000;84253;27/05/2022 10:33;1;00:00:00; ;Unknown;3;3;;98;98;508965;0
27/05/2022 10:33;Shuttle2;(40) Ingresso;(21) OK silent warning;27/05/2022 10:33;84253;0;;Lift2;84254;80700;85000;503659;27/05/2022 10:33;419405;00:00:11;Indietro;TGLS_201;2;3;;98;98;508965;0
27/05/2022 10:33;Shuttle2;(30) Spostamento;(1) OK;27/05/2022 10:33;503659;0;;;503653;500041;526221;508965;27/05/2022 10:33;5312;00:00:09;Indietro;TGLS_201;1;3;;98;98;508965;0
27/05/2022 10:33;Satellite1;(40) Ingresso;(1) OK;27/05/2022 10:33;5900612;0;;Shuttle1;5900610;5900010;5901210;3349413;27/05/2022 10:33;2551197;00:00:05;Indietro;TGLS_113;6;6;;99;99;5900609;0
27/05/2022 10:33;Satellite1;(30) Spostamento;(1) OK;27/05/2022 10:33;3349413;0;;L4-C09-R - WH1 (N 99);3349408;3348769;3368931;3349561;27/05/2022 10:33;153;00:00:01;Indietro;TGLS_133;5;6;;99;99;5900609;0
27/05/2022 10:33;Satellite1;(20) Deposito;(1) OK;27/05/2022 10:33;3349561;321;BECIWMS0217;L4-C09-R - WH1 (N 99);3349563;3348769;3368931;3349561;27/05/2022 10:33;2;00:00:02; ;TGLS_233;4;6;;99;99;5900609;0
27/05/2022 10:33;Satellite1;(30) Spostamento;(1) OK;27/05/2022 10:33;3349561;321;BECIWMS0217;L4-C09-R - WH1 (N 99);3349563;3348769;3368931;3349403;27/05/2022 10:33;160;00:00:02;Avanti;TGLS_213;3;6;;99;99;5900609;0
27/05/2022 10:33;Satellite1;(50) Uscita;(1) OK;27/05/2022 10:33;3349403;321;BECIWMS0217;Shuttle1;5900610;5900010;5901210;5900609;27/05/2022 10:33;1;00:00:04;Avanti;TGLS_203;2;6;;99;99;5900609;0
27/05/2022 10:33;Satellite1;(10) Prelievo;(1) OK;27/05/2022 10:33;5900609;321;BECIWMS0217;Shuttle1;5900610;5900010;5901210;5900609;27/05/2022 10:33;1;00:00:03; ;TGLS_107;1;6;;99;99;5900609;0
27/05/2022 10:33;Shuttle1;(60) Posizionamento con catene;(21) OK silent warning;27/05/2022 10:33;244216;321;BECIWMS0217;L4-C09-R - WH1 (N 99);244215;226461;252636;244216;27/05/2022 10:33;1;00:00:06;Avanti;TGLS_202;1;1;;98;98;244216;0
27/05/2022 10:32;Satellite1;(91) Disabilita batteria;(1) OK;27/05/2022 10:32;5900609;0;;Shuttle1;5900610;5900010;5901210;5900609;27/05/2022 10:32;1;00:00:03; ;Unknown;1;1;;99;99;5900609;0
27/05/2022 10:32;Shuttle1;(30) Spostamento;(21) OK silent warning;27/05/2022 10:33;244216;321;BECIWMS0217;L4-C09-R - WH1 (N 99);244215;226461;252636;230070;27/05/2022 10:32;14145;00:00:13;Avanti;TGLS_202;2;2;;99;98;89052;0
27/05/2022 10:32;Shuttle1;(50) Uscita;(1) OK;27/05/2022 10:32;230070;321;BECIWMS0217;Lift1;89050;85490;89790;89052;27/05/2022 10:32;2;00:00:09;Avanti;TGLS_202;1;2;;99;98;89052;0
27/05/2022 10:32;Shuttle1;(10) Prelievo con catena;(1) OK;27/05/2022 10:32;89052;321;BECIWMS0217;Lift1;89050;85490;89790;89052;27/05/2022 10:32;2;00:00:09;Avanti;TGLS_201;2;2;;99;99;89052;0
27/05/2022 10:32;Shuttle1;(91) Disabilita batteria;(1) OK;27/05/2022 10:32;89052;0;;Lift1;89050;85490;89790;89052;27/05/2022 10:32;2;00:00:02; ;Unknown;1;2;;99;99;89052;0
27/05/2022 10:32;Shuttle1;(92) Abilita batteria;(1) OK;27/05/2022 10:32;89052;0;;Lift1;89050;85490;89790;89052;27/05/2022 10:32;2;00:00:02; ;Unknown;1;1;;99;99;89052;0
27/05/2022 10:32;Satellite2;(92) Abilita batteria;(1) OK;27/05/2022 10:32;5901838;0;;Shuttle2;5901842;5901242;5902442;5901838;27/05/2022 10:32;4;00:00:02; ;Unknown;1;1;;99;99;5901838;0
